rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,isbns,buy_links,book_uri,published_date
11,0,1,0,0,1101904194,9781101904190,Crown/Archetype,"The story of Oleg Gordievsky, a K.G.B. spy who secretly worked for the British intelligence service, and Aldrich Ames, a C.I.A. officer who was a K.G.B. double agent.",0.00,THE SPY AND THE TRAITOR,Ben Macintyre,by Ben Macintyre,,https://storage.googleapis.com/du-prd/books/images/9781101904190.jpg,325,495,https://www.amazon.com/Spy-Traitor-Greatest-Espionage-Story/dp/1101904194?tag=NYTBSREV-20,,https://www.nytimes.com/2018/10/02/books/review/ben-macintyre-spy-traitor.html,,,,"[{'isbn10': '1101904194', 'isbn13': '9781101904190'}, {'isbn10': '1101904208', 'isbn13': '9781101904206'}, {'isbn10': '1101904216', 'isbn13': '9781101904213'}, {'isbn10': '198484153X', 'isbn13': '9781984841537'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Spy-Traitor-Greatest-Espionage-Story/dp/1101904194?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781101904190?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781101904190'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BSPY%252BAND%252BTHE%252BTRAITOR%252FBen%252BMacintyre%252F9781101904190&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BSPY%252BAND%252BTHE%252BTRAITOR%252BBen%252BMacintyre'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781101904190&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BSPY%2BAND%2BTHE%2BTRAITOR'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781101904190%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BSPY%2BAND%2BTHE%2BTRAITOR%2BBen%2BMacintyre%26aff%3DNYT'}]",nyt://book/87e08b1a-8170-58a1-a035-b0aa64e1a698,2018-10-07
12,6,2,0,0,0393064441,9780393064445,Norton,Observations of the two-way relationship between science and military power.,0.00,ACCESSORY TO WAR,Neil deGrasse Tyson and Avis Lang,by Neil deGrasse Tyson and Avis Lang,,https://storage.googleapis.com/du-prd/books/images/9780393064445.jpg,325,495,https://www.amazon.com/Accessory-War-Unspoken-Alliance-Astrophysics/dp/0393064441?tag=NYTBSREV-20,,https://www.nytimes.com/2018/11/12/books/review/neil-degrasse-tyson-accessory-to-war-avis-lang.html,,,,"[{'isbn10': '0393064441', 'isbn13': '9780393064445'}, {'isbn10': '039328543X', 'isbn13': '9780393285437'}, {'isbn10': '1984833987', 'isbn13': '9781984833983'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Accessory-War-Unspoken-Alliance-Astrophysics/dp/0393064441?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780393064445?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780393064445'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FACCESSORY%252BTO%252BWAR%252FNeil%252BdeGrasse%252BTyson%252Band%252BAvis%252BLang%252F9780393064445&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DACCESSORY%252BTO%252BWAR%252BNeil%252BdeGrasse%252BTyson%252Band%252BAvis%252BLang'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780393064445&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DACCESSORY%2BTO%2BWAR'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780393064445%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DACCESSORY%2BTO%2BWAR%2BNeil%2BdeGrasse%2BTyson%2Band%2BAvis%2BLang%26aff%3DNYT'}]",nyt://book/37301242-a847-5eea-bac4-315d6bbecca9,2018-10-07
13,0,1,0,0,1501133098,9781501133091,Scribner,"The author, who was born into a family of Kansas wheat farmers and teenage mothers, uses her personal history to explore the difficulties faced by the working class in America.",0.00,HEARTLAND,Sarah Smarsh,by Sarah Smarsh,,https://storage.googleapis.com/du-prd/books/images/9781501133091.jpg,323,495,https://www.amazon.com/Heartland-Memoir-Working-Richest-Country/dp/1501133098?tag=NYTBSREV-20,,https://www.nytimes.com/2018/09/10/books/review/sarah-smarsh-heartland.html,,,,"[{'isbn10': '1501133098', 'isbn13': '9781501133091'}, {'isbn10': '150113311X', 'isbn13': '9781501133114'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Heartland-Memoir-Working-Richest-Country/dp/1501133098?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781501133091?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501133091'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHEARTLAND%252FSarah%252BSmarsh%252F9781501133091&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHEARTLAND%252BSarah%252BSmarsh'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781501133091&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DHEARTLAND'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781501133091%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHEARTLAND%2BSarah%2BSmarsh%26aff%3DNYT'}]",nyt://book/fc1ed450-fbf1-51df-9126-fb5bbe4e4711,2018-10-07
14,0,1,0,0,1476798869,9781476798868,Threshold Editions/Mercury Radio Arts,The conservative commentator encourages self-reflection and personal responsibility by Americans across the political spectrum.,0.00,ADDICTED TO OUTRAGE,Glenn Beck,by Glenn Beck,,https://storage.googleapis.com/du-prd/books/images/9781476798868.jpg,328,495,https://www.amazon.com/Addicted-Outrage-Thinking-Recovering-Country/dp/1476798869?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1476798869', 'isbn13': '9781476798868'}, {'isbn10': '1476798923', 'isbn13': '9781476798929'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Addicted-Outrage-Thinking-Recovering-Country/dp/1476798869?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781476798868?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781476798868'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FADDICTED%252BTO%252BOUTRAGE%252FGlenn%252BBeck%252F9781476798868&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DADDICTED%252BTO%252BOUTRAGE%252BGlenn%252BBeck'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781476798868&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DADDICTED%2BTO%2BOUTRAGE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781476798868%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DADDICTED%2BTO%2BOUTRAGE%2BGlenn%2BBeck%26aff%3DNYT'}]",nyt://book/2b58d7e1-f1af-5d0f-86cb-3c40f0416de2,2018-10-07
15,0,1,0,0,0316436488,9780316436489,Hachette,"How Jho Low siphoned off an investment fund to finance elections, buy luxury real estate and produce Hollywood films on the heels of the 2008 financial crisis.",0.00,BILLION DOLLAR WHALE,Tom Wright and Bradley Hope,by Tom Wright and Bradley Hope,,https://storage.googleapis.com/du-prd/books/images/9780316436489.jpg,330,495,https://www.amazon.com/Billion-Dollar-Whale-Fooled-Hollywood-ebook/dp/B079WVJZCH?tag=NYTBSREV-20,,,,,,"[{'isbn10': '0316436488', 'isbn13': '9780316436489'}, {'isbn10': '031643650X', 'isbn13': '9780316436502'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Billion-Dollar-Whale-Fooled-Hollywood-ebook/dp/B079WVJZCH?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780316436489?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780316436489'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBILLION%252BDOLLAR%252BWHALE%252FTom%252BWright%252Band%252BBradley%252BHope%252F9780316436489&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBILLION%252BDOLLAR%252BWHALE%252BTom%252BWright%252Band%252BBradley%252BHope'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780316436489&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DBILLION%2BDOLLAR%2BWHALE'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780316436489%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBILLION%2BDOLLAR%2BWHALE%2BTom%2BWright%2Band%2BBradley%2BHope%26aff%3DNYT'}]",nyt://book/c8277433-4f96-5353-9f3e-2f672b4ca587,2018-10-07
1,1,3,0,0,1501175513,9781501175510,Simon & Schuster,"Based on hours of interviews with sources, the Pulitzer Prize-winning journalist describes debates and decision-making within the Trump White House.",0.00,FEAR,Bob Woodward,by Bob Woodward,,https://storage.googleapis.com/du-prd/books/images/9781501175534.jpg,328,495,https://www.amazon.com/Fear-Trump-White-Bob-Woodward-ebook/dp/B075RV48W3?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1501175513', 'isbn13': '9781501175510'}, {'isbn10': '150117553X', 'isbn13': '9781501175534'}, {'isbn10': '1508240094', 'isbn13': '9781508240099'}, {'isbn10': '1432859684', 'isbn13': '9781432859688'}, {'isbn10': '1501175521', 'isbn13': '9781501175527'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Fear-Trump-White-Bob-Woodward-ebook/dp/B075RV48W3?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781501175510?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781501175510'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FFEAR%252FBob%252BWoodward%252F9781501175510&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DFEAR%252BBob%252BWoodward'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781501175510&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DFEAR'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781501175510%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DFEAR%2BBob%2BWoodward%26aff%3DNYT'}]",nyt://book/97f4a81a-dcd2-5bbf-9434-aecad71b44e4,2018-10-14
2,2,2,0,0,1538763028,9781538763025,Grand Central,A memoir by the two-time Academy Award and three-time Emmy Award winner.,0.00,IN PIECES,Sally Field,by Sally Field,,https://storage.googleapis.com/du-prd/books/images/9781538763025.jpg,327,495,https://www.amazon.com/Pieces-Sally-Field/dp/1538763028?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1538763028', 'isbn13': '9781538763025'}, {'isbn10': '1538714698', 'isbn13': '9781538714690'}, {'isbn10': '1538763044', 'isbn13': '9781538763049'}, {'isbn10': '1549143085', 'isbn13': '9781549143083'}, {'isbn10': '1549143077', 'isbn13': '9781549143076'}, {'isbn10': '1549145444', 'isbn13': '9781549145445'}, {'isbn10': '1471175790', 'isbn13': '9781471175794'}, {'isbn10': '1538763036', 'isbn13': '9781538763032'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Pieces-Sally-Field/dp/1538763028?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781538763025?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781538763025'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FIN%252BPIECES%252FSally%252BField%252F9781538763025&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DIN%252BPIECES%252BSally%252BField'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781538763025&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DIN%2BPIECES'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781538763025%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DIN%2BPIECES%2BSally%2BField%26aff%3DNYT'}]",nyt://book/40ce9c5b-459d-55fc-9444-9e3a6736dfb0,2018-10-14
3,0,1,0,0,1250195772,9781250195777,St. Martin's,"Using combat and training experiences, former Navy SEALs explain some opposing forces in leading others.",0.00,THE DICHOTOMY OF LEADERSHIP,Jocko Willink and Leif Babin,by Jocko Willink and Leif Babin,,https://storage.googleapis.com/du-prd/books/images/9781250195777.jpg,321,495,https://www.amazon.com/Dichotomy-Leadership-Balancing-Challenges-Ownership/dp/1250195772?tag=NYTBSREV-20,,,,,,"[{'isbn10': '1250195772', 'isbn13': '9781250195777'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Dichotomy-Leadership-Balancing-Challenges-Ownership/dp/1250195772?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781250195777?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250195777'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BDICHOTOMY%252BOF%252BLEADERSHIP%252FJocko%252BWillink%252Band%252BLeif%252BBabin%252F9781250195777&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BDICHOTOMY%252BOF%252BLEADERSHIP%252BJocko%252BWillink%252Band%252BLeif%252BBabin'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250195777&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHE%2BDICHOTOMY%2BOF%2BLEADERSHIP'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250195777%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BDICHOTOMY%2BOF%2BLEADERSHIP%2BJocko%2BWillink%2Band%2BLeif%2BBabin%26aff%3DNYT'}]",nyt://book/0b118b39-e4c0-539e-aa84-6f3961ac9a6f,2018-10-14
4,4,32,0,0,0399590501,9780399590504,Random House,"The daughter of survivalists, who is kept out of school, educates herself enough to leave home for university.",0.00,EDUCATED,Tara Westover,by Tara Westover,,https://storage.googleapis.com/du-prd/books/images/9780399590504.jpg,328,495,https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?tag=NYTBSREV-20,,https://www.nytimes.com/2018/03/01/books/review/tara-westover-educated.html,,,,"[{'isbn10': '0399590501', 'isbn13': '9780399590504'}, {'isbn10': '039959051X', 'isbn13': '9780399590511'}, {'isbn10': '0525589988', 'isbn13': '9780525589983'}, {'isbn10': '0525528059', 'isbn13': '9780525528050'}, {'isbn10': '0399590528', 'isbn13': '9780399590528'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Educated-Memoir-Tara-Westover/dp/0399590501?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780399590504?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780399590504'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FEDUCATED%252FTara%252BWestover%252F9780399590504&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DEDUCATED%252BTara%252BWestover'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780399590504&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DEDUCATED'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780399590504%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DEDUCATED%2BTara%2BWestover%26aff%3DNYT'}]",nyt://book/08c80da5-f436-5afd-b925-42fe6f0c28cc,2018-10-14
5,3,2,0,0,1476795924,9781476795928,Simon & Schuster,"The challenges that shaped the leadership abilities of four presidents: Abraham Lincoln, Theodore Roosevelt, Franklin D. Roosevelt and Lyndon B. Johnson.",0.00,LEADERSHIP,Doris Kearns Goodwin,by Doris Kearns Goodwin,,https://storage.googleapis.com/du-prd/books/images/9781476795928.jpg,326,495,https://www.amazon.com/Leadership-Turbulent-Doris-Kearns-Goodwin/dp/1476795924?tag=NYTBSREV-20,,https://www.nytimes.com/2018/09/14/books/review/doris-kearns-goodwin-leadership.html,,,,"[{'isbn10': '1476795924', 'isbn13': '9781476795928'}, {'isbn10': '1476795940', 'isbn13': '9781476795942'}, {'isbn10': '1432853821', 'isbn13': '9781432853822'}, {'isbn10': '1476795932', 'isbn13': '9781476795935'}, {'isbn10': '1432869213', 'isbn13': '9781432869212'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/Leadership-Turbulent-Doris-Kearns-Goodwin/dp/1476795924?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9781476795928?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781476795928'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FLEADERSHIP%252FDoris%252BKearns%252BGoodwin%252F9781476795928&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DLEADERSHIP%252BDoris%252BKearns%252BGoodwin'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781476795928&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DLEADERSHIP'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781476795928%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DLEADERSHIP%2BDoris%2BKearns%2BGoodwin%26aff%3DNYT'}]",nyt://book/b333282f-7060-56c3-9dcd-1761824eced3,2018-10-14
6,5,2,0,0,0393635244,9780393635249,Norton,"An investigation of truth in America traced through its intertwining histories of politics, law, technology and journalism.",0.00,THESE TRUTHS,Jill Lepore,by Jill Lepore,,https://storage.googleapis.com/du-prd/books/images/9780393635249.jpg,329,495,https://www.amazon.com/These-Truths-History-United-States/dp/0393635244?tag=NYTBSREV-20,,https://www.nytimes.com/2018/09/14/books/review/jill-lepore-these-truths.html,,,,"[{'isbn10': '0393635244', 'isbn13': '9780393635249'}, {'isbn10': '0393357422', 'isbn13': '9780393357424'}]","[{'name': 'Amazon', 'url': 'https://www.amazon.com/These-Truths-History-United-States/dp/0393635244?tag=NYTBSREV-20'}, {'name': 'Apple Books', 'url': 'https://goto.applebooks.apple/9780393635249?at=10lIEQ'}, {'name': 'Barnes and Noble', 'url': 'https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780393635249'}, {'name': 'Books-A-Million', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHESE%252BTRUTHS%252FJill%252BLepore%252F9780393635249&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHESE%252BTRUTHS%252BJill%252BLepore'}, {'name': 'Bookshop', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780393635249&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Faffiliate%3D3546%26keywords%3DTHESE%2BTRUTHS'}, {'name': 'IndieBound', 'url': 'https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780393635249%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHESE%2BTRUTHS%2BJill%2BLepore%26aff%3DNYT'}]",nyt://book/375ede8a-e2c5-5c88-855f-6ed5b39b9129,2018-10-14
